Employee ID,MonthlyIncome,TotalWorkingYears,Work Life Balance Rating,WorkLifeBalance,YearsSinceLastPromotion,Attrition,Department,EmployeeCount,Gender,HourlyRate,JobRole,Attrition Count
43848,7523,28,Good,3,5,Yes,Sales,1,Male,80,Sales Executive,1
43849,49323,33,Moderate,2,14,Yes,Research & Development,1,Male,35,Healthcare Representative,1
43850,29758,20,Good,3,3,No,Support,1,Female,121,Human Resources,0
43851,18718,1,Poor,1,1,No,Research & Development,1,Male,66,Research Scientist,0
43852,28019,35,Moderate,2,4,Yes,Hardware,1,Male,128,Research Scientist,1
43853,30298,12,Good,3,1,No,Sales,1,Female,137,Sales Representative,0
43854,40836,40,Moderate,2,3,No,Sales,1,Female,194,Human Resources,0
43855,1185,33,Excellent,4,12,Yes,Human Resources,1,Male,106,Manufacturing Director,1
43856,49045,9,Excellent,4,1,Yes,Human Resources,1,Male,107,Sales Representative,1
43857,24891,31,Excellent,4,3,Yes,Sales,1,Female,107,Healthcare Representative,1
43858,50069,25,Excellent,4,2,No,Support,1,Male,188,Developer,0
43859,14272,20,Moderate,2,4,No,Software,1,Male,138,Sales Executive,0
43860,48821,6,Excellent,4,2,Yes,Research & Development,1,Male,50,Healthcare Representative,1
43861,30596,40,Good,3,4,No,Sales,1,Male,132,Research Scientist,0
43862,44881,25,Excellent,4,6,Yes,Support,1,Male,127,Sales Representative,1
43863,22197,9,Excellent,4,4,No,Sales,1,Female,50,Manager,0
43864,8155,31,Good,3,2,Yes,Human Resources,1,Male,103,Developer,1
43865,8627,3,Moderate,2,2,No,Research & Development,1,Female,69,Manager,0
43866,47704,8,Good,3,7,Yes,Sales,1,Male,166,Human Resources,1
43867,8758,22,Moderate,2,1,No,Research & Development,1,Male,134,Research Scientist,0
43868,40911,32,Good,3,3,Yes,Hardware,1,Female,188,Healthcare Representative,1
43869,23765,38,Good,3,6,Yes,Software,1,Female,71,Healthcare Representative,1
43870,2701,33,Poor,1,19,No,Sales,1,Male,98,Sales Representative,0
43871,48428,5,Good,3,5,Yes,Software,1,Male,114,Healthcare Representative,1
43872,36977,2,Poor,1,2,No,Human Resources,1,Female,39,Human Resources,0
43873,46697,29,Excellent,4,10,No,Human Resources,1,Male,62,Developer,0
43874,24980,24,Moderate,2,8,No,Software,1,Female,97,Sales Representative,0
43875,39946,6,Excellent,4,1,No,Research & Development,1,Female,88,Sales Executive,0
43876,17739,40,Moderate,2,21,No,Hardware,1,Female,138,Sales Representative,0
43877,18864,28,Poor,1,9,No,Support,1,Female,108,Human Resources,0
43878,12319,5,Good,3,2,Yes,Hardware,1,Male,143,Manufacturing Director,1
43879,2413,19,Moderate,2,10,Yes,Support,1,Female,160,Healthcare Representative,1
43880,4042,25,Good,3,4,No,Software,1,Female,135,Sales Executive,0
43881,29800,7,Good,3,5,No,Sales,1,Female,146,Developer,0
43882,19375,14,Good,3,2,Yes,Sales,1,Male,164,Manager,1
43883,33885,22,Moderate,2,3,Yes,Human Resources,1,Male,98,Manager,1
43884,46665,22,Excellent,4,3,No,Human Resources,1,Male,39,Laboratory Technician,0
43885,6981,38,Good,3,16,No,Hardware,1,Male,99,Healthcare Representative,0
43886,44414,39,Excellent,4,17,Yes,Human Resources,1,Female,57,Sales Representative,1
43887,32467,7,Good,3,1,Yes,Software,1,Female,74,Research Director,1
43888,19286,15,Excellent,4,6,Yes,Human Resources,1,Male,90,Healthcare Representative,1
43889,18165,29,Poor,1,10,No,Support,1,Female,38,Manager,0
43890,28520,29,Poor,1,2,No,Human Resources,1,Male,93,Healthcare Representative,0
43891,29906,32,Moderate,2,1,No,Sales,1,Male,73,Manufacturing Director,0
43892,23952,11,Excellent,4,1,Yes,Research & Development,1,Female,155,Manufacturing Director,1
43893,36237,1,Excellent,4,1,No,Software,1,Female,32,Human Resources,0
43894,17321,11,Good,3,8,No,Hardware,1,Female,162,Manufacturing Director,0
43895,37686,30,Excellent,4,20,Yes,Software,1,Female,196,Manager,1
43896,9051,38,Excellent,4,20,Yes,Software,1,Female,196,Human Resources,1
43897,16552,4,Good,3,1,Yes,Sales,1,Male,59,Healthcare Representative,1
43898,35203,6,Moderate,2,3,No,Human Resources,1,Male,96,Manager,0
43899,5622,6,Good,3,1,Yes,Software,1,Female,161,Research Director,1
43900,49773,25,Excellent,4,3,No,Hardware,1,Male,97,Human Resources,0
43901,36782,15,Excellent,4,1,Yes,Software,1,Female,112,Laboratory Technician,1
43902,22031,37,Excellent,4,1,Yes,Sales,1,Male,194,Sales Representative,1
43903,42949,26,Poor,1,1,Yes,Human Resources,1,Male,32,Research Scientist,1
43904,41087,17,Moderate,2,14,Yes,Sales,1,Male,48,Laboratory Technician,1
43905,49254,34,Excellent,4,4,No,Sales,1,Male,190,Manufacturing Director,0
43906,32368,31,Good,3,12,Yes,Sales,1,Male,96,Laboratory Technician,1
43907,1925,27,Moderate,2,2,Yes,Software,1,Female,148,Sales Executive,1
43908,3203,3,Excellent,4,1,No,Hardware,1,Female,112,Research Scientist,0
43909,45800,3,Excellent,4,1,No,Sales,1,Male,158,Laboratory Technician,0
43910,47192,9,Good,3,3,Yes,Software,1,Male,73,Healthcare Representative,1
43911,23915,35,Moderate,2,9,No,Human Resources,1,Female,55,Manager,0
43912,49548,25,Good,3,1,Yes,Research & Development,1,Male,178,Healthcare Representative,1
43913,35094,1,Good,3,1,Yes,Software,1,Female,158,Research Director,1
43914,48116,40,Excellent,4,5,Yes,Sales,1,Male,159,Sales Representative,1
43915,47991,28,Poor,1,9,No,Sales,1,Male,58,Human Resources,0
43916,17227,28,Moderate,2,1,No,Software,1,Female,137,Research Director,0
43917,32504,17,Excellent,4,2,No,Support,1,Female,40,Healthcare Representative,0
43918,4107,17,Moderate,2,10,No,Human Resources,1,Female,161,Manufacturing Director,0
43919,32023,18,Poor,1,8,No,Support,1,Male,75,Human Resources,0
43920,9997,30,Moderate,2,3,Yes,Hardware,1,Male,82,Manager,1
43921,12427,17,Moderate,2,7,No,Human Resources,1,Male,35,Human Resources,0
43922,20704,34,Poor,1,10,Yes,Research & Development,1,Male,67,Developer,1
43923,36276,12,Excellent,4,11,No,Research & Development,1,Male,69,Research Director,0
43924,3734,28,Good,3,9,No,Software,1,Female,60,Sales Representative,0
43925,23139,11,Good,3,1,Yes,Human Resources,1,Female,98,Manufacturing Director,1
43926,1736,12,Moderate,2,2,No,Support,1,Male,148,Sales Representative,0
43927,19497,35,Good,3,6,Yes,Software,1,Male,186,Sales Executive,1
43928,14402,32,Excellent,4,5,Yes,Hardware,1,Male,189,Research Scientist,1
43929,14138,15,Poor,1,5,Yes,Software,1,Female,152,Developer,1
43930,23544,24,Moderate,2,7,No,Hardware,1,Female,81,Developer,0
43931,47516,33,Moderate,2,3,No,Research & Development,1,Male,81,Developer,0
43932,28520,31,Good,3,12,Yes,Research & Development,1,Male,147,Research Director,1
43933,25983,26,Good,3,10,No,Support,1,Female,32,Research Director,0
43934,21696,20,Good,3,1,Yes,Support,1,Female,165,Research Scientist,1
43935,14338,29,Poor,1,10,Yes,Sales,1,Male,162,Laboratory Technician,1
43936,46136,5,Poor,1,1,No,Sales,1,Male,64,Healthcare Representative,0
43937,42644,1,Excellent,4,1,No,Support,1,Male,157,Human Resources,0
43938,40207,9,Good,3,5,No,Support,1,Male,182,Research Director,0
43939,25732,15,Excellent,4,6,Yes,Sales,1,Female,148,Laboratory Technician,1
43940,36287,31,Good,3,13,Yes,Software,1,Female,96,Research Director,1
43941,6342,10,Excellent,4,6,Yes,Software,1,Female,189,Sales Representative,1
43942,43259,7,Excellent,4,1,No,Research & Development,1,Male,187,Manufacturing Director,0
43943,45331,3,Poor,1,1,Yes,Software,1,Male,58,Laboratory Technician,1
43944,4979,36,Good,3,10,No,Research & Development,1,Female,35,Manufacturing Director,0
43945,44893,36,Good,3,2,No,Research & Development,1,Female,132,Healthcare Representative,0
43946,39418,36,Poor,1,1,No,Sales,1,Male,145,Developer,0
43947,3222,14,Excellent,4,9,Yes,Hardware,1,Female,49,Laboratory Technician,1
43948,25644,2,Poor,1,1,Yes,Research & Development,1,Male,158,Developer,1
43949,11555,33,Good,3,29,Yes,Software,1,Male,105,Manager,1
43950,18353,15,Good,3,10,Yes,Hardware,1,Male,115,Healthcare Representative,1
43951,17041,38,Poor,1,10,No,Sales,1,Male,124,Research Scientist,0
43952,32118,23,Good,3,1,Yes,Human Resources,1,Male,78,Human Resources,1
43953,37365,19,Moderate,2,5,Yes,Hardware,1,Female,158,Laboratory Technician,1
43954,50058,19,Poor,1,1,Yes,Research & Development,1,Female,146,Manufacturing Director,1
43955,25567,36,Moderate,2,1,No,Research & Development,1,Female,56,Manufacturing Director,0
43956,24105,5,Poor,1,1,Yes,Research & Development,1,Male,187,Sales Representative,1
43957,45992,34,Excellent,4,7,Yes,Human Resources,1,Female,130,Human Resources,1
43958,46564,27,Moderate,2,1,No,Research & Development,1,Male,35,Research Scientist,0
43959,34815,39,Good,3,4,Yes,Support,1,Male,36,Healthcare Representative,1
43960,35146,21,Poor,1,3,No,Software,1,Female,78,Research Director,0
43961,31072,22,Good,3,1,No,Human Resources,1,Male,64,Research Director,0
43962,36165,2,Excellent,4,2,No,Hardware,1,Female,161,Manufacturing Director,0
43963,26630,16,Good,3,11,Yes,Research & Development,1,Female,167,Manager,1
43964,13091,40,Good,3,4,Yes,Sales,1,Male,75,Sales Representative,1
43965,46055,37,Good,3,3,Yes,Support,1,Female,148,Laboratory Technician,1
43966,50133,22,Poor,1,2,No,Research & Development,1,Male,133,Human Resources,0
43967,29782,30,Poor,1,26,No,Hardware,1,Male,177,Laboratory Technician,0
43968,13062,16,Moderate,2,13,No,Research & Development,1,Female,81,Manufacturing Director,0
43969,6553,33,Excellent,4,10,No,Support,1,Female,194,Laboratory Technician,0
43970,21935,16,Good,3,2,No,Hardware,1,Female,50,Manufacturing Director,0
43971,3555,3,Good,3,1,No,Hardware,1,Male,191,Healthcare Representative,0
43972,2929,34,Moderate,2,13,Yes,Hardware,1,Male,172,Sales Representative,1
43973,5177,11,Moderate,2,5,Yes,Support,1,Female,174,Sales Executive,1
43974,48957,38,Excellent,4,3,No,Hardware,1,Female,93,Research Director,0
43975,33849,16,Moderate,2,2,Yes,Software,1,Female,186,Research Scientist,1
43976,31271,26,Moderate,2,2,No,Research & Development,1,Male,40,Manufacturing Director,0
43977,38884,19,Poor,1,2,No,Software,1,Female,125,Research Director,0
43978,16718,21,Moderate,2,3,No,Software,1,Female,157,Human Resources,0
43979,41766,13,Excellent,4,4,Yes,Research & Development,1,Female,171,Manager,1
43980,7852,13,Good,3,1,Yes,Software,1,Female,184,Laboratory Technician,1
43981,48821,9,Poor,1,1,No,Software,1,Female,95,Laboratory Technician,0
43982,35590,31,Poor,1,13,Yes,Research & Development,1,Female,42,Healthcare Representative,1
43983,4708,2,Poor,1,2,No,Sales,1,Female,66,Developer,0
43984,46585,3,Poor,1,3,No,Software,1,Female,72,Research Scientist,0
43985,22668,18,Moderate,2,7,Yes,Hardware,1,Female,123,Laboratory Technician,1
43986,40020,3,Poor,1,1,Yes,Human Resources,1,Female,198,Developer,1
43987,39969,16,Excellent,4,5,Yes,Hardware,1,Male,136,Sales Executive,1
43988,21001,11,Excellent,4,1,No,Support,1,Male,104,Sales Representative,0
43989,9482,34,Poor,1,2,No,Software,1,Male,103,Healthcare Representative,0
43990,50242,14,Excellent,4,12,Yes,Research & Development,1,Female,119,Manufacturing Director,1
43991,50830,14,Excellent,4,2,No,Sales,1,Male,104,Laboratory Technician,0
43992,32221,15,Excellent,4,2,Yes,Support,1,Male,199,Healthcare Representative,1
43993,47041,6,Excellent,4,2,Yes,Support,1,Male,196,Manager,1
43994,46504,39,Poor,1,16,No,Research & Development,1,Female,31,Sales Representative,0
43995,35151,29,Poor,1,2,No,Sales,1,Male,180,Manager,0
43996,39421,1,Excellent,4,1,No,Research & Development,1,Male,133,Research Director,0
43997,1687,10,Good,3,3,No,Research & Development,1,Female,91,Research Director,0
43998,5779,1,Excellent,4,1,Yes,Research & Development,1,Female,50,Manufacturing Director,1
43999,6468,1,Excellent,4,1,No,Hardware,1,Male,93,Sales Representative,0
44000,2804,17,Poor,1,12,Yes,Sales,1,Male,93,Manager,1
44001,20670,35,Good,3,2,No,Human Resources,1,Male,187,Sales Executive,0
44002,50990,32,Poor,1,3,Yes,Software,1,Male,81,Research Scientist,1
44003,27582,24,Good,3,2,No,Software,1,Female,35,Research Director,0
44004,39064,40,Poor,1,5,No,Support,1,Male,77,Manufacturing Director,0
44005,46993,10,Excellent,4,2,No,Support,1,Female,85,Sales Representative,0
44006,12724,21,Good,3,1,Yes,Research & Development,1,Male,86,Laboratory Technician,1
44007,6656,7,Good,3,4,Yes,Research & Development,1,Male,112,Sales Representative,1
44008,39363,4,Excellent,4,1,No,Research & Development,1,Male,189,Healthcare Representative,0
44009,46754,11,Moderate,2,7,No,Research & Development,1,Female,197,Healthcare Representative,0
44010,3454,14,Poor,1,4,No,Research & Development,1,Male,64,Research Scientist,0
44011,5810,19,Excellent,4,14,No,Human Resources,1,Male,185,Human Resources,0
44012,49789,10,Moderate,2,6,Yes,Hardware,1,Male,123,Developer,1
44013,48990,30,Poor,1,18,No,Hardware,1,Male,155,Research Director,0
44014,4255,22,Poor,1,5,No,Support,1,Male,65,Sales Executive,0
44015,12211,3,Poor,1,1,No,Human Resources,1,Male,89,Developer,0
44016,14335,19,Moderate,2,3,No,Research & Development,1,Female,58,Manufacturing Director,0
44017,48021,38,Moderate,2,1,Yes,Hardware,1,Male,159,Sales Representative,1
44018,14027,5,Excellent,4,2,Yes,Software,1,Male,89,Sales Representative,1
44019,21668,26,Good,3,1,Yes,Software,1,Female,69,Research Director,1
44020,30361,35,Excellent,4,27,No,Software,1,Male,61,Sales Executive,0
44021,18296,14,Good,3,4,No,Hardware,1,Female,160,Healthcare Representative,0
44022,11208,12,Moderate,2,3,No,Research & Development,1,Male,181,Developer,0
44023,34727,16,Moderate,2,3,Yes,Research & Development,1,Female,63,Research Director,1
44024,16564,20,Excellent,4,5,No,Support,1,Male,33,Research Scientist,0
44025,41733,32,Poor,1,9,No,Hardware,1,Female,94,Sales Executive,0
44026,27997,33,Poor,1,22,No,Software,1,Female,69,Sales Executive,0
44027,15266,27,Moderate,2,7,Yes,Sales,1,Female,49,Sales Executive,1
44028,43449,21,Moderate,2,2,No,Software,1,Female,58,Healthcare Representative,0
44029,47565,30,Good,3,24,Yes,Software,1,Male,176,Sales Representative,1
44030,37073,35,Good,3,15,Yes,Hardware,1,Male,39,Laboratory Technician,1
44031,11584,36,Good,3,2,Yes,Sales,1,Male,98,Research Director,1
44032,26297,19,Moderate,2,9,No,Hardware,1,Female,96,Research Scientist,0
44033,14682,29,Poor,1,3,No,Human Resources,1,Female,196,Laboratory Technician,0
44034,50809,34,Moderate,2,2,No,Hardware,1,Male,141,Research Scientist,0
44035,40000,32,Poor,1,16,No,Hardware,1,Male,124,Research Scientist,0
44036,30632,39,Good,3,7,Yes,Research & Development,1,Female,63,Sales Executive,1
44037,36478,12,Moderate,2,2,Yes,Human Resources,1,Female,68,Human Resources,1
44038,32998,34,Excellent,4,2,Yes,Software,1,Female,118,Manufacturing Director,1
44039,30941,32,Good,3,11,No,Support,1,Male,194,Research Scientist,0
44040,40191,19,Moderate,2,16,No,Software,1,Female,135,Healthcare Representative,0
44041,48191,38,Excellent,4,13,Yes,Software,1,Female,65,Research Scientist,1
44042,23064,33,Poor,1,1,Yes,Hardware,1,Male,72,Research Scientist,1
44043,37543,26,Excellent,4,9,Yes,Human Resources,1,Female,191,Developer,1
44044,37393,21,Poor,1,5,No,Sales,1,Female,56,Manager,0
44045,16749,19,Moderate,2,12,No,Hardware,1,Male,87,Sales Executive,0
44046,22786,29,Excellent,4,15,Yes,Research & Development,1,Female,137,Human Resources,1
44047,6738,15,Excellent,4,8,No,Research & Development,1,Male,36,Healthcare Representative,0
44048,46307,39,Excellent,4,17,No,Software,1,Female,33,Laboratory Technician,0
44049,43114,23,Poor,1,4,No,Hardware,1,Female,156,Laboratory Technician,0
44050,45517,2,Poor,1,1,No,Sales,1,Female,198,Sales Representative,0
44051,12851,21,Moderate,2,9,Yes,Software,1,Female,127,Healthcare Representative,1
44052,38121,25,Excellent,4,19,No,Sales,1,Female,138,Research Scientist,0
44053,27123,18,Excellent,4,1,Yes,Support,1,Female,104,Research Scientist,1
44054,27899,21,Good,3,3,Yes,Software,1,Female,171,Healthcare Representative,1
44055,3696,17,Moderate,2,1,Yes,Sales,1,Female,101,Sales Representative,1
44056,49112,7,Moderate,2,2,Yes,Research & Development,1,Male,89,Sales Representative,1
44057,44837,5,Good,3,3,No,Human Resources,1,Male,159,Developer,0
44058,4083,2,Poor,1,2,No,Support,1,Male,142,Sales Representative,0
44059,9163,1,Moderate,2,1,No,Hardware,1,Male,47,Human Resources,0
44060,11113,10,Poor,1,1,No,Support,1,Female,103,Sales Executive,0
44061,38377,19,Moderate,2,3,No,Software,1,Male,34,Sales Executive,0
44062,42451,5,Poor,1,2,Yes,Hardware,1,Male,52,Research Scientist,1
44063,12319,29,Moderate,2,7,Yes,Support,1,Female,35,Laboratory Technician,1
44064,44481,29,Excellent,4,4,Yes,Human Resources,1,Female,83,Human Resources,1
44065,18277,40,Poor,1,5,No,Sales,1,Male,109,Manufacturing Director,0
44066,44830,2,Poor,1,1,No,Sales,1,Male,95,Healthcare Representative,0
44067,32996,22,Excellent,4,6,No,Software,1,Male,47,Healthcare Representative,0
44068,13570,18,Good,3,5,No,Software,1,Female,38,Laboratory Technician,0
44069,28318,19,Excellent,4,5,No,Sales,1,Female,95,Human Resources,0
44070,8215,37,Poor,1,11,Yes,Human Resources,1,Male,140,Sales Representative,1
44071,23890,23,Good,3,3,No,Support,1,Male,107,Laboratory Technician,0
44072,44694,40,Good,3,3,Yes,Hardware,1,Male,43,Research Scientist,1
44073,22882,2,Good,3,1,Yes,Hardware,1,Male,128,Sales Representative,1
44074,48984,18,Excellent,4,6,No,Hardware,1,Male,49,Human Resources,0
44075,29151,27,Excellent,4,7,Yes,Human Resources,1,Male,120,Sales Executive,1
44076,6601,35,Excellent,4,16,No,Human Resources,1,Male,62,Research Scientist,0
44077,6786,20,Poor,1,4,Yes,Human Resources,1,Male,35,Manager,1
44078,39620,10,Moderate,2,3,No,Human Resources,1,Male,37,Healthcare Representative,0
44079,5476,13,Excellent,4,6,No,Human Resources,1,Male,96,Developer,0
44080,3437,31,Excellent,4,8,Yes,Software,1,Female,160,Research Director,1
44081,37632,36,Good,3,1,Yes,Software,1,Male,171,Sales Representative,1
44082,7928,15,Moderate,2,1,No,Hardware,1,Female,50,Sales Executive,0
44083,5708,34,Good,3,12,No,Research & Development,1,Male,69,Research Scientist,0
44084,30220,11,Moderate,2,2,No,Research & Development,1,Male,73,Manufacturing Director,0
44085,40650,10,Poor,1,2,Yes,Sales,1,Male,79,Sales Representative,1
44086,48752,37,Poor,1,33,Yes,Research & Development,1,Male,42,Manager,1
44087,24923,32,Excellent,4,27,No,Hardware,1,Female,63,Manufacturing Director,0
44088,40804,24,Excellent,4,2,Yes,Software,1,Male,189,Research Director,1
44089,36038,27,Excellent,4,8,Yes,Human Resources,1,Female,108,Developer,1
44090,48198,7,Good,3,6,Yes,Support,1,Male,117,Manager,1
44091,9029,27,Poor,1,4,No,Support,1,Male,104,Sales Executive,0
44092,28349,36,Excellent,4,4,No,Sales,1,Male,176,Sales Executive,0
44093,28811,23,Good,3,6,No,Support,1,Female,152,Research Scientist,0
44094,20350,27,Poor,1,25,No,Support,1,Male,41,Manager,0
44095,25858,34,Moderate,2,2,No,Sales,1,Male,93,Healthcare Representative,0
44096,18292,16,Poor,1,6,No,Sales,1,Female,50,Manager,0
44097,11141,12,Good,3,2,Yes,Research & Development,1,Female,155,Laboratory Technician,1
44098,6490,34,Excellent,4,16,No,Sales,1,Male,153,Research Scientist,0
44099,48759,26,Good,3,1,No,Human Resources,1,Male,76,Human Resources,0
44100,23814,7,Poor,1,1,Yes,Hardware,1,Male,83,Sales Executive,1
44101,27203,37,Excellent,4,6,Yes,Human Resources,1,Female,139,Sales Representative,1
44102,36814,27,Poor,1,2,Yes,Support,1,Male,105,Human Resources,1
44103,2692,35,Good,3,1,No,Software,1,Female,37,Manufacturing Director,0
